run,seed,eval,test_wind,success_rate,vy,abs_x,tilt_deg,fuel_kg
sac_windtrain10,0,eval_wind12.5,12.5,0.88,-0.8947551060176596,3.9567516010866446,1.824248168467224,784.1263292407601
sac_windtrain10,0,eval_wind15,15.0,0.89,-0.9744381248248988,3.8898254540969517,1.6921991554664317,831.7375965026379
sac_windtrain10,0,eval_wind2.5,2.5,1.0,-0.9641072238110898,2.7049822049101793,1.797309193608823,800.1935983409371
sac_windtrain10,0,eval_wind5,5.0,1.0,-0.9848184955113767,2.7670331329836784,1.7522714939478186,801.4074600413255
sac_windtrain10,0,eval_wind7.5,7.5,1.0,-0.9275895796999754,2.995488210599341,1.817575388712996,809.6876686666067
sac_windtrain10,1,eval,,1.0,-0.9752738585534563,2.979404902828432,1.1939084511564955,649.2030562900287
sac_windtrain10,1,eval_wind0,0.0,1.0,-0.9910855464300983,3.1465000210630634,0.8662448593927995,640.3793078055118
sac_windtrain10,1,eval_wind10,10.0,1.0,-0.9752738585534563,2.979404902828432,1.1939084511564955,649.2030562900287
sac_windtrain10,1,eval_wind12.5,12.5,1.0,-0.899489034657844,3.5911945241994503,1.5181635121565977,669.9716299231608
sac_windtrain10,1,eval_wind15,15.0,0.99,-0.9091882046351333,3.2809262723928985,1.7471418947942061,706.1198360493419
sac_windtrain10,1,eval_wind2.5,2.5,1.0,-0.982299759324927,3.0147623653609243,0.9184184593368152,647.4381694074686
sac_windtrain10,1,eval_wind5,5.0,1.0,-1.0002684653091365,3.1424304917352064,0.909609470980479,649.2657678330382
sac_windtrain10,1,eval_wind7.5,7.5,1.0,-0.9783392635401162,3.04118347536358,0.9455864615485884,646.9826298230471
sac_windtrain15,0,eval,,0.91,-0.38819886578401624,4.69154778536164,0.9677595888284979,992.3488171870184
sac_windtrain15,0,eval_wind0,0.0,1.0,-0.33735491170821175,3.0912475349298534,0.5927156998494048,957.5804897924213
sac_windtrain15,0,eval_wind10,10.0,1.0,-0.3462155324867524,3.4484901758460222,0.6985534318559836,935.6261281636514
sac_windtrain15,0,eval_wind12.5,12.5,0.99,-0.38679824731413814,4.219990197936799,0.8750098113163672,921.8893009073942
sac_windtrain15,0,eval_wind15,15.0,0.91,-0.38819886578401624,4.69154778536164,0.9677595888284979,992.3488171870184
sac_windtrain15,0,eval_wind2.5,2.5,1.0,-0.375973799082942,3.093062220939619,0.6177153610843009,964.2198932667125
sac_windtrain15,0,eval_wind5,5.0,1.0,-0.3246028749307471,2.7329774342907185,0.6212496839091695,969.9049451389889
sac_windtrain15,0,eval_wind7.5,7.5,1.0,-0.3738452962259911,3.3095602366967927,0.6680562892925466,951.0469623152142
sac_windtrain15,1,eval,,0.98,-0.3435791784608043,3.7702591065501063,1.6031249434512216,855.2000445234689
sac_windtrain15,1,eval_wind0,0.0,1.0,-0.3806156312017201,2.495529667574551,0.9817959598652436,771.3119369610712
sac_windtrain15,1,eval_wind10,10.0,1.0,-0.3589502738322279,2.6879464734709275,1.0492666782265347,766.001684839801
sac_windtrain15,1,eval_wind12.5,12.5,0.99,-0.32950062515641554,2.9083251191957133,1.1896116601735092,809.9151387410975
sac_windtrain15,1,eval_wind15,15.0,0.98,-0.3435791784608043,3.7702591065501063,1.6031249434512216,855.2000445234689
sac_windtrain15,1,eval_wind2.5,2.5,1.0,-0.3491722996955838,2.543088772100164,0.9826160074448396,765.94399212181
sac_windtrain15,1,eval_wind5,5.0,1.0,-0.34429148501085716,2.35831706969456,0.9319964045961163,762.3123888256555
sac_windtrain15,1,eval_wind7.5,7.5,1.0,-0.36779980158676606,2.5830270807894737,0.9364641302814809,751.7424727272
